step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1330,4.403717,,,1.308185e-04,0.7679,2513.7,61.0,1138.9,4352.0,65536.0,0,1120.21,2107.06,17.66,2280.0
1340,4.346071,,,1.278297e-04,0.7432,2509.1,61.0,1138.9,4384.7,65536.0,0,1123.60,2107.88,17.64,2280.0
1350,4.532175,,,1.248528e-04,0.7183,2508.0,62.0,1138.9,4417.4,65536.0,0,1124.51,2110.51,17.69,2280.0
1360,4.464264,,,1.218891e-04,0.7600,2511.8,62.0,1138.9,4450.1,65536.0,0,1124.99,2105.06,17.65,2280.0
1370,4.443305,,,1.189400e-04,0.7226,2510.8,62.0,1138.9,4482.8,65536.0,0,1123.87,2107.29,17.72,2280.0
1380,4.502698,,,1.160066e-04,0.7635,2513.2,62.0,1138.9,4515.4,65536.0,0,1122.64,2104.29,17.70,2280.0
1390,4.504777,,,1.130904e-04,0.7773,2513.4,61.0,1138.9,4548.1,65536.0,0,1122.34,2105.88,17.72,2280.0
1400,4.514993,,,1.101925e-04,0.7168,2505.4,64.0,1138.9,4580.8,65536.0,0,1125.70,2109.11,17.60,2280.0
1410,4.513141,,,1.073143e-04,0.7148,2512.6,62.0,1138.9,4613.5,65536.0,0,1123.71,2104.94,17.69,2280.0
1420,4.336782,,,1.044571e-04,0.7357,2513.6,61.0,1138.9,4646.2,65536.0,0,1121.26,2105.89,17.69,2280.0
1430,4.519492,,,1.016219e-04,0.7282,2508.8,62.0,1138.9,4678.9,65536.0,0,1126.91,2106.90,17.80,2280.0
1440,4.383597,,,9.881024e-05,0.7496,2514.6,62.0,1138.9,4711.6,65536.0,0,1121.74,2104.05,17.68,2280.0
1450,4.435955,,,9.602318e-05,0.7225,2513.6,62.0,1138.9,4744.2,65536.0,0,1123.78,2102.91,17.66,2280.0
1460,4.336765,,,9.326200e-05,0.7589,2512.6,61.0,1138.9,4776.9,65536.0,0,1122.80,2105.48,17.64,2280.0
1470,4.331233,,,9.052790e-05,0.7449,2513.6,62.0,1138.9,4809.6,65536.0,0,1120.21,2106.94,17.67,2280.0
1480,4.342136,,,8.782209e-05,0.7776,2512.4,61.0,1138.9,4842.2,65536.0,0,1120.96,2108.01,17.64,2280.0
1490,4.305205,,,8.514570e-05,0.7463,2511.1,61.0,1138.9,4874.9,65536.0,0,1124.66,2105.76,17.75,2280.0
1500,4.413059,4.412749,82.495918,8.250000e-05,0.7335,2514.4,62.0,1138.9,4907.5,65536.0,0,1119.69,2106.28,17.69,2280.0
1510,4.432794,,,7.988609e-05,0.7099,2512.7,62.0,1138.9,4943.6,65536.0,0,1123.59,2104.75,17.66,2280.0
1520,4.330770,,,7.730510e-05,0.7687,2510.0,61.0,1138.9,4976.2,65536.0,0,1118.71,2113.30,17.70,2280.0
1530,4.280502,,,7.475822e-05,0.7016,2511.9,61.0,1138.9,5008.9,65536.0,0,1124.17,2105.27,17.72,2280.0
1540,4.352209,,,7.224653e-05,0.7376,2515.3,61.0,1138.9,5041.5,65536.0,0,1120.78,2104.27,17.69,2280.0
1550,4.361219,,,6.977115e-05,0.7506,2512.3,61.0,1138.9,5074.2,65536.0,0,1118.36,2109.86,17.56,2280.0
1560,4.336922,,,6.733312e-05,0.7544,2512.8,61.0,1138.9,5106.8,65536.0,0,1121.01,2107.66,17.69,2280.0
1570,4.274772,,,6.493357e-05,0.7731,2515.1,61.0,1138.9,5139.4,65536.0,0,1120.56,2105.19,17.64,2280.0
1580,4.407189,,,6.257350e-05,0.7791,2516.0,60.0,1138.9,5172.1,65536.0,0,1118.32,2103.83,17.73,2280.0
1590,4.368545,,,6.025401e-05,0.7384,2517.4,60.0,1138.9,5204.7,65536.0,0,1122.21,2100.13,18.26,2280.0
1600,4.385073,,,5.797606e-05,0.7671,2516.3,60.0,1138.9,5237.3,65536.0,0,1121.65,2102.14,17.74,2280.0
1610,4.347982,,,5.574067e-05,0.7509,2517.6,60.0,1138.9,5269.9,65536.0,0,1120.42,2101.76,17.72,2280.0
1620,4.378832,,,5.354880e-05,0.7428,2520.1,60.0,1138.9,5302.5,65536.0,0,1118.08,2100.79,17.73,2280.0
