step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1390,4.504749,,,1.130904e-04,0.7773,2126.4,61.0,1139.5,5378.5,65536.0,0,1168.44,2656.49,17.60,2280.0
1400,4.514927,,,1.101925e-04,0.7168,2127.2,61.0,1139.5,5417.1,65536.0,0,1164.35,2659.14,17.64,2280.0
1410,4.513138,,,1.073143e-04,0.7148,2127.6,61.0,1139.5,5455.7,65536.0,0,1166.38,2656.56,17.60,2280.0
1420,4.336787,,,1.044571e-04,0.7358,2127.7,61.0,1139.5,5494.3,65536.0,0,1164.64,2657.52,17.56,2280.0
1430,4.519451,,,1.016219e-04,0.7282,2124.7,61.0,1139.5,5532.9,65536.0,0,1165.10,2662.77,17.68,2280.0
1440,4.383597,,,9.881024e-05,0.7495,2125.8,61.0,1139.5,5571.5,65536.0,0,1165.39,2660.22,17.57,2280.0
1450,4.435957,,,9.602318e-05,0.7226,2127.5,61.0,1139.5,5610.1,65536.0,0,1164.46,2658.47,17.59,2280.0
1460,4.336693,,,9.326200e-05,0.7589,2121.6,62.0,1139.5,5648.7,65536.0,0,1166.25,2666.93,17.57,2280.0
1470,4.331200,,,9.052790e-05,0.7449,2126.6,61.0,1139.5,5687.3,65536.0,0,1169.19,2655.79,17.60,2280.0
1480,4.342141,,,8.782209e-05,0.7776,2123.9,61.0,1139.5,5725.9,65536.0,0,1170.91,2658.50,17.65,2280.0
1490,4.305198,,,8.514570e-05,0.7462,2127.6,61.0,1139.5,5764.5,65536.0,0,1167.60,2655.27,17.59,2280.0
1500,4.413016,4.412697,82.491669,8.250000e-05,0.7334,2126.7,61.0,1139.5,5803.0,65536.0,0,1166.32,2658.27,17.60,2280.0
1510,4.432765,,,7.988609e-05,0.7100,2126.5,61.0,1139.5,5845.3,65536.0,0,1165.33,2659.24,17.64,2280.0
1520,4.330749,,,7.730510e-05,0.7686,2120.5,61.0,1139.5,5883.9,65536.0,0,1164.51,2670.92,17.67,2280.0
1530,4.280450,,,7.475822e-05,0.7016,2128.0,61.0,1139.5,5922.4,65536.0,0,1164.69,2657.05,17.87,2280.0
1540,4.352236,,,7.224653e-05,0.7377,2126.1,61.0,1139.5,5961.0,65536.0,0,1167.98,2657.49,17.54,2280.0
1550,4.361160,,,6.977115e-05,0.7506,2127.2,61.0,1139.5,5999.6,65536.0,0,1168.29,2654.93,17.55,2280.0
1560,4.336884,,,6.733312e-05,0.7544,2128.2,61.0,1139.5,6038.2,65536.0,0,1164.67,2657.14,17.56,2280.0
1570,4.274742,,,6.493357e-05,0.7731,2127.1,61.0,1139.5,6076.8,65536.0,0,1167.87,2655.95,17.61,2280.0
1580,4.407165,,,6.257350e-05,0.7790,2124.2,61.0,1139.5,6115.4,65536.0,0,1170.54,2658.07,17.62,2280.0
1590,4.368565,,,6.025401e-05,0.7384,2129.1,61.0,1139.5,6154.0,65536.0,0,1166.16,2653.94,17.57,2280.0
1600,4.385027,,,5.797606e-05,0.7671,2126.1,61.0,1139.5,6192.6,65536.0,0,1169.96,2655.71,17.73,2280.0
1610,4.347918,,,5.574067e-05,0.7510,2126.4,61.0,1139.5,6231.1,65536.0,0,1166.57,2657.64,17.58,2280.0
1620,4.378802,,,5.354880e-05,0.7428,2127.3,61.0,1139.5,6269.7,65536.0,0,1163.55,2659.23,17.55,2280.0
1630,4.405023,,,5.140145e-05,0.7493,2128.5,61.0,1139.5,6308.3,65536.0,0,1165.84,2654.96,17.59,2280.0
1640,4.324600,,,4.929955e-05,0.7519,2127.1,61.0,1139.5,6346.9,65536.0,0,1164.72,2658.07,17.66,2280.0
1650,4.293315,,,4.724400e-05,0.7349,2126.5,61.0,1139.5,6385.5,65536.0,0,1164.63,2657.70,17.62,2280.0
1660,4.439137,,,4.523571e-05,0.7495,2128.6,61.0,1139.5,6424.0,65536.0,0,1164.80,2656.08,17.64,2280.0
1670,4.382236,,,4.327557e-05,0.7518,2125.8,61.0,1139.5,6462.6,65536.0,0,1164.91,2661.40,17.63,2280.0
1680,4.329686,,,4.136443e-05,0.7289,2127.4,61.0,1139.5,6501.2,65536.0,0,1169.00,2654.33,17.71,2280.0
1690,4.443214,,,3.950315e-05,0.7729,2125.1,61.0,1139.5,6539.8,65536.0,0,1167.25,2659.24,17.63,2280.0
1700,4.292391,,,3.769253e-05,0.7481,2125.6,61.0,1139.5,6578.4,65536.0,0,1168.12,2658.16,17.68,2280.0
1710,4.320690,,,3.593336e-05,0.7797,2127.9,61.0,1139.5,6617.0,65536.0,0,1164.15,2658.56,17.59,2280.0
1720,4.282492,,,3.422641e-05,0.7399,2128.1,61.0,1139.5,6655.5,65536.0,0,1166.41,2655.26,17.48,2280.0
1730,4.318000,,,3.257244e-05,0.7425,2127.2,61.0,1139.5,6694.1,65536.0,0,1165.25,2658.03,17.69,2280.0
1740,4.288037,,,3.097218e-05,0.7198,2126.9,61.0,1139.5,6732.7,65536.0,0,1164.90,2658.31,17.60,2280.0
1750,4.225899,,,2.942632e-05,0.8011,2126.4,61.0,1139.5,6771.3,65536.0,0,1165.04,2660.20,17.56,2280.0
1760,4.245371,,,2.793554e-05,0.7385,2125.8,61.0,1139.5,6809.8,65536.0,0,1165.99,2657.56,17.66,2280.0
1770,4.405358,,,2.650048e-05,0.7505,2128.1,61.0,1139.5,6848.4,65536.0,0,1164.87,2657.04,17.59,2280.0
1780,4.150948,,,2.512178e-05,0.7531,2127.8,61.0,1139.5,6887.0,65536.0,0,1165.63,2656.49,17.73,2280.0
1790,4.277074,,,2.380007e-05,0.7557,2126.7,61.0,1139.5,6925.6,65536.0,0,1168.90,2655.76,17.58,2280.0
1800,4.379427,,,2.253590e-05,0.7619,2125.6,61.0,1139.5,6964.1,65536.0,0,1166.85,2659.82,17.55,2280.0
1810,4.320846,,,2.132984e-05,0.7602,2128.5,61.0,1139.5,7002.7,65536.0,0,1165.30,2655.00,17.69,2280.0
1820,4.249559,,,2.018240e-05,0.7659,2126.6,61.0,1139.5,7041.3,65536.0,0,1166.79,2657.30,17.69,2280.0
1830,4.382087,,,1.909411e-05,0.7707,2124.0,62.0,1139.5,7079.9,65536.0,0,1164.43,2663.93,17.62,2280.0
1840,4.365993,,,1.806542e-05,0.7530,2124.1,62.0,1139.5,7118.5,65536.0,0,1168.71,2660.03,17.50,2280.0
1850,4.396717,,,1.709681e-05,0.7541,2124.1,62.0,1139.5,7157.1,65536.0,0,1165.76,2660.56,17.52,2280.0
1860,4.337163,,,1.618866e-05,0.7338,2127.9,62.0,1139.5,7195.6,65536.0,0,1165.56,2656.59,17.71,2280.0
1870,4.361120,,,1.534142e-05,0.7376,2125.8,61.0,1139.5,7234.2,65536.0,0,1165.57,2659.62,17.57,2280.0
1880,4.386044,,,1.455543e-05,0.7792,2126.7,61.0,1139.5,7272.8,65536.0,0,1165.17,2658.86,17.66,2280.0
1890,4.250469,,,1.383106e-05,0.7686,2129.0,61.0,1139.5,7311.4,65536.0,0,1164.25,2655.49,17.55,2280.0
1900,4.305462,,,1.316859e-05,0.7414,2126.9,61.0,1139.5,7350.0,65536.0,0,1165.24,2657.39,17.58,2280.0
1910,4.311311,,,1.256835e-05,0.7627,2127.4,62.0,1139.5,7388.6,65536.0,0,1165.10,2657.87,17.61,2280.0
1920,4.238615,,,1.203058e-05,0.7838,2127.1,62.0,1139.5,7427.1,65536.0,0,1165.85,2656.28,17.61,2280.0
1930,4.173249,,,1.155551e-05,0.7427,2125.3,62.0,1139.5,7465.7,65536.0,0,1165.96,2660.31,17.60,2280.0
1940,4.325648,,,1.114337e-05,0.7291,2124.9,62.0,1139.5,7504.3,65536.0,0,1164.78,2661.97,17.55,2280.0
1950,4.307251,,,1.079432e-05,0.7690,2128.4,62.0,1139.5,7543.0,65536.0,0,1165.09,2655.64,17.70,2280.0
1960,4.329238,,,1.050853e-05,0.7506,2126.6,62.0,1139.5,7581.6,65536.0,0,1165.83,2658.48,17.60,2280.0
1970,4.251704,,,1.028612e-05,0.7702,2126.4,62.0,1139.5,7620.2,65536.0,0,1167.60,2656.97,17.67,2280.0
1980,4.319719,,,1.012719e-05,0.7720,2124.8,62.0,1139.5,7658.8,65536.0,0,1166.07,2661.32,17.63,2280.0
1990,4.245288,,,1.003180e-05,0.7441,2124.2,62.0,1139.5,7697.4,65536.0,0,1170.49,2657.66,17.56,2280.0
